N, Version, Threshold, Blocks, Threads, Samples
2048,1,1,64,1024,0.223424,0.217088,0.219328,0.206496,0.211968
2048,1,1,128,1,0.057344,0.057600,0.058240,0.059296,0.061440
2048,1,1,128,2,0.057344,0.057344,0.057504,0.056352,0.053920
2048,1,1,128,4,0.052800,0.049152,0.054400,0.054848,0.056384
2048,1,1,128,8,0.053824,0.054368,0.054368,0.054496,0.042624
2048,1,1,128,16,0.054272,0.052544,0.054272,0.052416,0.052768
2048,1,1,128,32,0.057632,0.058464,0.057536,0.061088,0.060384
2048,1,1,128,64,0.072896,0.074432,0.073984,0.073184,0.074752
2048,1,1,128,128,0.092032,0.091392,0.093216,0.091712,0.090496
2048,1,1,128,256,0.138240,0.133184,0.132672,0.134176,0.132928
2048,1,1,128,512,0.216640,0.215712,0.217024,0.215168,0.217088
2048,1,1,128,1024,0.381920,0.370752,0.361920,0.370624,0.389440
2048,1,1,256,1,0.060416,0.059680,0.059392,0.059392,0.059648
2048,1,1,256,2,0.058144,0.057344,0.057472,0.058080,0.057632
2048,1,1,256,4,0.056448,0.057088,0.055520,0.055488,0.057024
2048,1,1,256,8,0.059200,0.061312,0.058400,0.059328,0.051808
2048,1,1,256,16,0.063936,0.062528,0.064512,0.065088,0.065536
2048,1,1,256,32,0.075424,0.075584,0.076416,0.075808,0.074592
2048,1,1,256,64,0.091136,0.091136,0.091392,0.092160,0.109504
2048,1,1,256,128,0.131712,0.134112,0.132192,0.133440,0.133152
2048,1,1,256,256,0.212320,0.206528,0.213920,0.212992,0.213536
2048,1,1,256,512,0.380928,0.379872,0.379008,0.377984,0.378208
2048,1,1,256,1024,0.643328,0.646144,0.639136,0.646080,0.644064
2048,1,1,512,1,0.061792,0.060896,0.062176,0.060416,0.060608
2048,1,1,512,2,0.057952,0.057120,0.058368,0.058272,0.058976
2048,1,1,512,4,0.061600,0.062496,0.061472,0.062560,0.061440
2048,1,1,512,8,0.067584,0.068704,0.067488,0.067808,0.068896
2048,1,1,512,16,0.080896,0.080896,0.080192,0.103072,0.080768
2048,1,1,512,32,0.095456,0.093568,0.084992,0.095296,0.088128
2048,1,1,512,64,0.121856,0.124192,0.126976,0.123904,0.126240
2048,1,1,512,128,0.212928,0.212800,0.210592,0.211104,0.211040
2048,1,1,512,256,0.373248,0.371744,0.375744,0.374784,0.372960
2048,1,1,512,512,0.626752,0.573856,0.600128,0.575904,0.574176
2048,1,1,512,1024,1.004736,0.988896,0.986144,0.982304,1.013088
2048,1,1,1024,1,0.063072,0.063488,0.064192,0.062336,0.064160
2048,1,1,1024,2,0.067520,0.067648,0.066624,0.067648,0.066528
2048,1,1,1024,4,0.075776,0.072704,0.073248,0.073728,0.073600
2048,1,1,1024,8,0.086464,0.087008,0.087712,0.086016,0.085120
2048,1,1,1024,16,0.101728,0.102400,0.101632,0.100992,0.101920
2048,1,1,1024,32,0.136736,0.137824,0.138592,0.136288,0.138240
2048,1,1,1024,64,0.212992,0.195264,0.196384,0.200896,0.195584
2048,1,1,1024,128,0.341088,0.377824,0.335648,0.340608,0.350208
2048,1,1,1024,256,0.581632,0.612736,0.618784,0.616704,0.633888
2048,1,1,1024,512,1.047744,1.049408,1.004576,1.012256,1.013760
2048,1,1,1024,1024,1.856064,1.862816,1.849920,1.884160,1.864608
2048,1,1,2048,1,0.075776,0.075680,0.078240,0.076416,0.079232
2048,1,1,2048,2,0.085600,0.088128,0.089568,0.088064,0.087488
2048,1,1,2048,4,0.103648,0.103424,0.101376,0.096736,0.097120
2048,1,1,2048,8,0.116256,0.112960,0.113984,0.114688,0.113152
2048,1,1,2048,16,0.148096,0.148672,0.148000,0.147456,0.151040
2048,1,1,2048,32,0.209024,0.218144,0.208448,0.211040,0.215968
2048,1,1,2048,64,0.358592,0.367616,0.371456,0.367456,0.347136
2048,1,1,2048,128,0.561184,0.576928,0.601120,0.553984,0.573152
2048,1,1,2048,256,0.915584,0.916384,0.931840,0.911488,0.927296
2048,1,1,2048,512,1.701664,1.690272,1.706848,1.708032,1.703936
2048,1,1,2048,1024,3.428608,3.493824,3.478528,3.450528,3.462208
2048,1,1,4096,1,0.107008,0.145120,0.101312,0.103936,0.104896
2048,1,1,4096,2,0.121920,0.122304,0.123904,0.122080,0.122880
2048,1,1,4096,4,0.148352,0.145280,0.146432,0.143840,0.144672
2048,1,1,4096,8,0.198944,0.186144,0.183904,0.185664,0.213312
2048,1,1,4096,16,0.256832,0.259200,0.258048,0.257024,0.258432
2048,1,1,4096,32,0.389248,0.580832,0.392128,0.398336,0.391648
2048,1,1,4096,64,0.606048,0.605696,0.598688,0.624640,0.601216
2048,1,1,4096,128,0.967712,0.970688,1.010688,0.966656,0.995072
2048,1,1,4096,256,1.729280,1.673216,1.681248,1.615872,1.614880
2048,1,1,4096,512,3.176448,3.277216,3.312096,3.329952,3.353440
