100,100,352.739319,353.833374,351.622559,350.250397,352.087372
100,100,355.580444,351.005310,352.235077,377.791473,368.319794
100,200,390.014404,379.679108,378.743439,380.848175,377.767639
100,300,405.594727,407.060089,405.708801,411.654388,404.414246
100,400,360.744629,387.123199,364.812469,369.207306,376.780670
100,500,431.528839,420.060150,429.510651,419.426514,420.563965
100,600,398.084106,399.731812,392.000519,382.187531,382.734344
100,700,316.872711,318.978027,322.334808,319.919464,318.408020
100,800,355.122314,352.256348,351.638519,353.193054,354.558167
100,900,382.190155,385.829132,397.175446,398.115845,385.740631
100,1000,418.416412,425.256989,419.279846,417.867401,416.011810
200,100,366.439423,391.707642,367.070892,367.161835,365.447113
200,200,380.517609,382.706940,383.872986,383.734283,393.009033
200,300,407.223511,406.940918,428.105255,404.023285,401.428101
200,400,357.586029,360.457428,361.041718,355.775482,381.820923
200,500,421.989380,416.680969,415.524750,416.226562,409.906708
200,600,379.861511,377.145142,356.675598,352.141693,355.322174
200,700,319.216156,318.680939,319.474579,318.090912,316.945496
200,800,363.542084,314.498962,351.194122,335.700195,339.506470
200,900,359.099030,364.218719,379.575592,364.732300,372.600342
200,1000,378.392029,393.911957,404.488831,416.037140,416.468292
300,100,357.227081,364.550140,357.656586,359.264160,354.732697
300,200,388.540802,389.240692,394.263275,391.774200,387.799591
300,300,374.643555,376.505341,386.958984,385.515625,385.490021
300,400,353.877502,365.928070,361.169434,353.006866,358.052094
300,500,420.936707,431.189240,443.337738,421.859100,421.286774
300,600,324.014069,322.325134,362.685425,332.156158,343.940094
300,700,306.924011,308.836731,310.362732,329.129608,311.704193
300,800,339.805450,347.943756,330.257965,332.022827,331.768860
300,900,354.540588,359.266449,372.023773,363.829285,400.550903
300,1000,374.711304,370.852173,383.379456,380.000244,405.077423
400,100,368.021515,369.650696,367.327240,367.763519,363.997192
400,200,368.939331,385.030823,378.201599,382.234314,403.469147
400,300,394.458099,405.103912,395.190948,411.403046,379.539062
400,400,342.362030,349.709778,345.710083,347.961273,339.200958
400,500,383.949829,403.620544,384.006989,379.761261,385.751373
400,600,333.079559,359.034790,338.554474,356.730438,386.092834
400,700,309.744629,310.333221,311.192871,328.527771,309.548615
400,800,314.304993,327.328827,327.556610,336.609650,339.187714
400,900,362.938629,355.538940,351.147400,349.812744,295.971832
400,1000,391.737610,388.454407,390.366119,383.755127,383.070801
500,100,349.094788,348.429138,347.264008,349.709930,352.423950
500,200,372.910553,359.157501,359.621674,383.180969,381.037628
500,300,395.648010,384.034821,375.977997,377.791962,378.295319
500,400,344.274139,354.365662,341.407288,346.649994,346.330719
500,500,364.820465,389.890381,386.544647,351.563751,356.264282
500,600,342.070251,324.977661,310.141876,316.209045,343.298950
500,700,307.766357,329.250977,307.885376,307.996277,306.879852
500,800,328.145935,310.151215,303.075745,318.810760,314.451019
500,900,352.244293,348.593994,345.207733,342.550964,350.620270
500,1000,380.532440,399.125519,382.997498,379.195404,367.668945
600,100,362.894440,364.589844,363.318268,369.594971,370.630249
600,200,384.743439,378.561523,374.171661,367.887268,370.681854
600,300,380.615570,371.609528,363.048248,376.146942,372.818939
600,400,350.304504,338.239319,367.538605,346.058868,339.225586
600,500,392.784302,383.414642,386.840576,393.779572,371.870636
600,600,310.791840,342.496216,358.025482,313.115540,306.320679
600,700,303.960632,301.388153,301.557220,328.057861,303.237823
600,800,298.291992,320.773987,313.315704,326.197235,326.635773
600,900,312.997192,307.963898,326.663727,322.680664,323.104858
600,1000,371.082245,367.994781,371.311188,362.962311,371.701752
700,100,369.800415,355.944427,354.583038,357.752167,354.457550
700,200,360.237061,376.741943,384.157959,374.539032,361.623962
700,300,387.950012,379.586792,374.455292,370.493408,372.936707
700,400,346.567688,373.466797,361.407501,367.792114,344.415649
700,500,379.922424,365.108795,386.901794,406.553162,392.564728
700,600,343.696075,304.343353,306.599030,302.100830,319.721924
700,700,302.159302,302.647308,309.121033,299.187561,298.873474
700,800,327.290588,305.756195,297.981567,301.844116,314.116089
700,900,343.405334,301.234100,306.451477,316.898407,314.248199
700,1000,341.317139,330.317810,336.915680,343.659210,345.507660
800,100,381.433868,374.312561,361.764862,356.767334,363.030487
800,200,365.647858,374.620270,369.786865,354.150665,364.968231
800,300,377.896942,356.553253,382.791748,353.675446,361.784058
800,400,340.168213,351.284210,350.912506,347.255768,361.321320
800,500,354.659332,379.012604,378.247314,405.606171,401.337494
800,600,328.434692,315.260254,300.096191,307.185974,296.579559
800,700,294.436584,294.191101,321.929779,311.219208,292.825073
800,800,289.684662,300.903931,302.823547,227.292160,300.348022
800,900,336.272797,289.257477,294.154327,292.258820,314.915833
800,1000,313.232391,307.998932,314.302612,329.653259,325.760406
900,100,346.344269,346.627747,358.731781,353.569733,359.642212
900,200,337.637909,343.195831,349.735931,339.971069,334.831604
900,300,359.420135,379.858948,398.580536,379.789307,374.276642
900,400,342.700043,341.092346,366.996552,356.503693,343.476898
900,500,345.887115,348.151825,355.158203,363.791901,367.375366
900,600,277.847321,287.931396,315.519989,277.867523,289.694305
900,700,286.788818,297.832458,286.238342,288.082886,288.577881
900,800,288.638336,281.414520,287.346283,283.465820,287.192291
900,900,276.514801,299.638245,283.480499,278.633270,301.986084
900,1000,334.696686,323.016693,326.365326,326.460297,323.349426
1000,100,351.129120,339.700867,359.280365,349.196869,344.429535
1000,200,340.741119,333.206055,360.062103,357.930573,356.381683
1000,300,348.449219,363.045898,366.402435,272.647736,353.231873
1000,400,338.234283,337.839203,340.563538,360.838837,340.357971
1000,500,322.194641,353.982483,375.199677,384.602661,372.281036
1000,600,278.782684,290.677582,293.564209,277.563416,294.098297
