100,100,11.594752,20.531103,20.410591,20.601376,20.497408
100,200,18.359297,17.650848,18.413120,19.927233,19.467199
100,300,18.046623,17.793633,20.390432,19.505728,17.524288
100,400,17.285473,17.370815,18.505056,20.297632,20.283327
100,500,19.901024,17.136192,18.285984,19.865761,20.419584
100,600,20.300480,20.242529,16.920448,17.232927,16.765217
100,700,17.193983,17.217537,17.188576,17.145824,17.362944
100,800,17.119776,9.651008,17.777664,17.002176,17.994688
100,900,20.276672,20.292513,20.957184,19.940577,16.932192
100,1000,17.322304,17.184736,9.833472,17.134592,17.102880
200,100,17.434113,17.980896,19.291744,17.867777,10.221568
200,200,17.650784,18.656832,18.262592,17.216513,17.268160
200,300,17.227137,18.621408,17.310560,18.032415,20.402176
200,400,18.413120,20.274464,20.540735,20.229792,20.235424
200,500,17.089376,17.175680,18.188288,10.951424,19.687424
200,600,17.964449,19.565857,17.191936,20.246304,19.193504
200,700,17.328129,16.823296,18.069216,10.873856,19.053057
200,800,17.879520,10.834912,19.798656,9.736192,17.080832
200,900,17.551968,17.169567,19.325953,19.151360,18.126177
200,1000,17.214304,18.635233,19.762432,20.176865,20.203520
300,100,10.956800,20.635904,20.447329,17.641472,9.928704
300,200,17.812481,17.344353,17.850977,20.338049,17.773664
300,300,17.257824,20.260960,17.359873,17.288193,17.129568
300,400,18.966688,20.242399,20.249825,20.282623,19.937311
300,500,20.463137,20.278273,19.137856,17.062752,18.355200
300,600,9.707520,17.073153,17.274208,17.141985,18.308704
300,700,17.109217,17.366528,17.216576,17.193983,20.224319
300,800,10.461152,20.331680,20.177919,20.614496,18.866240
300,900,17.400991,10.799936,17.828960,18.992128,20.214785
300,1000,17.729313,9.944928,20.262560,20.185312,9.777152
400,100,17.441792,17.467936,17.846815,9.950208,17.734688
400,200,19.845600,19.889568,20.320801,17.202463,17.921057
400,300,9.865984,19.721216,16.741119,17.519615,9.871360
400,400,17.160192,17.878048,17.750015,17.477568,9.662464
400,500,17.327393,17.408319,9.897984,17.565920,17.100416
400,600,17.435968,19.650560,17.119104,9.968576,16.789473
400,700,17.429407,18.078720,20.265312,10.828800,16.670591
400,800,9.782272,16.884384,17.230528,18.995199,19.761791
400,900,19.994656,20.316736,19.692640,17.075359,18.825504
400,1000,19.421247,20.301920,21.990400,10.861568,20.239361
500,100,11.133536,20.433920,20.374529,10.862528,10.951680
500,200,20.365313,19.617376,17.195007,17.516352,17.236032
500,300,9.913088,16.971136,16.765663,17.174080,17.185345
500,400,9.644576,17.134081,17.122047,17.116129,18.039583
500,500,17.255680,18.068447,20.194304,10.854240,20.214336
500,600,20.323233,10.562560,19.959455,19.854719,17.450081
500,700,17.319872,17.338272,17.240383,16.829697,17.886911
500,800,17.121920,17.100927,17.800192,20.143456,20.235264
500,900,17.478336,17.432545,18.769505,10.314720,19.966463
500,1000,20.882145,20.169376,17.945663,10.383360,17.302752
600,100,17.522688,17.368065,17.344288,17.170528,9.753600
600,200,19.139584,20.370209,20.330175,18.440191,17.688576
600,300,17.438976,17.184769,17.221216,17.283680,20.774912
600,400,19.884352,20.459520,20.242432,20.163391,10.588160
600,500,16.902143,17.401440,17.153055,17.583584,9.934432
600,600,18.082624,17.921535,16.701471,17.109983,10.072864
600,700,20.298847,19.836033,20.260897,17.988001,9.764864
600,800,17.578432,20.034241,19.527744,17.673344,17.602848
600,900,9.993824,18.362528,19.789791,20.074816,20.258112
600,1000,10.694656,17.089537,17.199104,17.826431,19.065760
700,100,22.692863,21.438528,20.983456,20.443199,10.991616
700,200,20.326401,12.010336,20.390911,17.757183,18.281696
700,300,19.675104,19.364737,10.859072,11.003872,20.189312
700,400,20.212128,20.276224,20.384319,20.275583,20.247135
700,500,19.557247,17.741823,17.798176,10.450944,20.291584
700,600,16.755136,17.295135,19.481600,17.972095,10.677248
700,700,19.601473,20.257215,10.831872,17.608736,17.125919
700,800,17.126400,20.829952,20.315008,22.422688,17.174496
700,900,9.593856,17.937664,18.861664,20.248575,11.044576
700,1000,20.277504,20.199425,10.908672,20.050528,20.636703
800,100,20.448992,10.929152,18.253632,18.107391,19.231808
800,200,20.450720,20.388577,20.342720,20.250624,20.315359
800,300,16.794559,17.094303,17.159712,17.211391,18.296831
800,400,20.125601,20.384224,20.365313,24.384512,20.306976
800,500,9.934464,10.600448,20.195328,20.189247,17.118561
800,600,17.419872,17.152096,17.309792,17.275488,17.308352
800,700,17.136000,9.705472,16.611391,17.522335,16.851809
800,800,16.881248,16.949633,17.229055,18.504225,17.198080
800,900,17.502848,17.805281,19.740768,17.538368,17.236704
800,1000,17.385471,9.712640,16.882977,17.428608,9.777120
900,100,18.080736,20.269119,17.805311,10.067968,17.346687
900,200,17.744801,17.165855,17.967297,17.238049,9.921152
900,300,19.991104,20.154367,10.892288,17.220608,19.093504
900,400,17.662752,9.649152,18.260384,17.175552,17.743616
900,500,9.870336,17.091553,17.857759,9.709568,17.083872
900,600,18.813728,9.938560,17.631104,17.623039,17.152704
900,700,9.873408,17.832960,9.585664,19.060961,17.215200
900,800,9.706496,9.614016,9.945792,17.677889,9.908832
900,900,20.059168,19.990335,19.160095,18.073601,20.521568
900,1000,17.300608,17.154655,17.725088,17.227776,17.147903
1000,100,17.131777,18.034689,17.668447,20.039040,17.284033
1000,200,18.324415,19.817856,23.018528,19.875839,20.347904
1000,300,10.949504,10.923008,20.319201,17.640736,17.189888
1000,400,17.213408,17.573889,17.809696,17.116064,17.185793
1000,500,16.987104,17.083488,17.592928,19.514849,18.090143
1000,600,21.674721,20.240383,19.943392,20.254721,19.937887
1000,700,19.681568,19.860577,17.014368,9.625568,17.470465
1000,800,9.957024,17.944864,16.960833,18.618015,17.058817
1000,900,19.703808,17.744032,19.378847,21.832479,17.881088
1000,1000,18.984385,20.393185,10.288128,20.133152,20.198112
