600,900,15.470592,24.877151,24.860960,21.892864,22.711456
600,1000,21.648512,21.863487,21.883904,21.316383,21.653376
700,100,31.723520,34.214207,32.665825,24.220673,34.555454
700,200,29.144064,29.556448,20.385729,29.096577,19.792896
700,300,25.595488,25.550976,25.765856,27.972609,25.085665
700,400,26.156609,25.702976,27.908096,27.905825,24.846336
700,500,25.159679,25.543200,28.113792,26.365152,27.139168
700,600,23.804928,14.235648,22.031488,22.690271,24.448832
700,700,24.835072,25.874496,25.462433,25.370752,23.743456
700,800,23.851007,21.949087,21.804031,22.187008,24.612192
700,900,23.486944,20.497408,20.649088,20.730495,20.952320
700,1000,21.816320,23.681025,21.542849,21.271551,21.298208
800,100,22.641665,31.924416,33.222561,33.317696,30.821953
800,200,28.563456,30.659168,22.047745,29.956097,27.562624
800,300,25.272160,25.448223,25.294081,26.038336,26.142784
800,400,27.759264,24.359232,17.461151,24.359585,24.290688
800,500,22.686016,22.897793,23.444384,22.926945,23.086241
800,600,21.819391,22.469631,21.710848,21.332832,21.952513
800,700,21.729280,21.656576,14.237248,24.140800,24.121408
800,800,13.468256,22.030144,22.297632,23.029057,23.394304
800,900,20.572449,20.952160,20.776863,20.723871,21.006784
800,1000,23.834623,13.772800,14.290944,26.166080,24.098911
900,100,32.156193,29.292448,29.796576,29.486143,29.716097
900,200,17.957409,25.747360,29.269760,26.859392,25.425920
900,300,25.673056,26.818560,25.094849,25.069696,28.293152
900,400,26.105345,25.636000,25.973120,23.823521,15.435776
900,500,15.206208,23.137280,24.809471,25.453535,16.343040
900,600,15.226880,23.791967,22.582945,22.148993,21.747648
900,700,22.551552,23.093857,23.537825,23.497919,14.167776
900,800,21.457344,22.976095,23.385311,21.399073,21.298817
900,900,20.726751,22.409920,20.952415,21.061632,20.675585
900,1000,20.321280,13.405824,20.882433,20.979233,20.980225
1000,100,31.849472,29.703297,29.629761,23.215103,23.651327
1000,200,29.785728,26.004831,27.588703,29.001984,26.716160
1000,300,25.316769,26.455969,27.128416,27.600864,18.286337
1000,400,25.643488,25.706495,25.272320,22.563423,22.477505
1000,500,22.627008,26.014496,24.493919,23.993631,14.577664
1000,600,21.498753,21.736448,23.881632,23.989857,24.065023
1000,700,26.607937,21.664768,21.918304,22.242432,21.050049
1000,800,21.169151,22.512545,21.330849,23.783585,22.343424
1000,900,21.386240,14.385056,14.464000,23.777664,23.988447
1000,1000,23.287807,23.291967,20.709375,20.329697,19.775648
